4.77	0	128.968
4.78	0	129.028
4.79	0	129.089
4.8	0	129.15
4.81	0	129.21
4.82	0	129.27
4.83	0	129.329
4.84	0	129.389
4.85	0	129.448
4.86	0	129.507
4.87	0	129.565
4.88	0	129.624
4.89	0	129.682
4.9	0	129.74
4.91	0	129.798
4.92	0	129.855
4.93	0	129.913
4.94	0	129.97
4.95	0	130.026
4.96	0	130.083
4.97	0	130.139
4.98	0	130.195
4.99	0	130.251
5	0	130.307
5.01	0	130.362
5.02	0	130.418
5.03	0	130.473
5.04	0	130.527
5.05	0	130.582
5.06	0	130.636
5.07	0	130.69
5.08	0	130.744
5.09	0	130.798
5.1	0	130.852
5.11	0	130.905
5.12	0	130.958
5.13	0	131.011
5.14	0	131.064
5.15	0	131.116
5.16	0	131.168
5.17	0	131.22
5.18	0	131.272
5.19	0	131.324
5.2	0	131.375
5.21	0	131.427
5.22	0	131.478
5.23	0	131.529
5.24	0	131.579
5.25	0	131.63
5.26	0	131.68
5.27	0	131.73
5.28	0	131.78
5.29	0	131.83
5.3	0	131.879
5.31	0	131.929
5.32	0	131.978
5.33	0	132.027
5.34	0	132.076
5.35	0	132.124
5.36	0	132.173
5.37	0	132.221
5.38	0	132.269
5.39	0	132.317
5.4	0	132.365
5.41	0	132.412
5.42	0	132.459
5.43	0	132.507
5.44	0	132.554
5.45	0	132.601
5.46	0	132.647
5.47	0	132.694
5.48	0	132.74
5.49	0	132.786
5.5	0	132.832
5.51	0	132.878
5.52	0	132.924
5.53	0	132.969
5.54	0	133.015
5.55	0	133.06
5.56	0	133.105
5.57	0	133.15
5.58	0	133.194
5.59	0	133.239
5.6	0	133.283
5.61	0	133.327
5.62	0	133.371
5.63	0	133.415
5.64	0	133.459
5.65	0	133.503
5.66	0	133.546
5.67	0	133.589
5.68	0	133.632
5.69	0	133.675
5.7	0	133.718
5.71	0	133.761
5.72	0	133.803
5.73	0	133.846
5.74	0	133.888
5.75	0	133.93
5.76	0	133.972
5.77	0	134.014
5.78	0	134.056
5.79	0	134.097
5.8	0	134.138
5.81	0	134.18
5.82	0	134.221
5.83	0	134.262
5.84	0	134.302
5.85	0	134.343
5.86	0	134.384
5.87	0	134.424
5.88	0	134.464
5.89	0	134.504
5.9	0	134.544
5.91	0	134.584
5.92	0	134.624
5.93	0	134.663
5.94	0	134.703
5.95	0	134.742
5.96	0	134.781
5.97	0	134.82
5.98	0	134.859
5.99	0	134.898
6	0	134.937
6.01	0	134.975
6.02	0	135.013
6.03	0	135.052
6.04	0	135.09
6.05	0	135.128
6.06	0	135.166
6.07	0	135.204
6.08	0	135.241
6.09	0	135.279
6.1	0	135.316
6.11	0	135.353
6.12	0	135.39
6.13	0	135.427
6.14	0	135.464
6.15	0	135.501
6.16	0	135.538
6.17	0	135.574
6.18	0	135.611
6.19	0	135.647
6.2	0	135.683
6.21	0	135.719
6.22	0	135.755
6.23	0	135.791
6.24	0	135.827
6.25	0	135.863
6.26	0	135.898
6.27	0	135.933
6.28	0	135.969
6.29	0	136.004
6.3	0	136.039
6.31	0	136.074
6.32	0	136.109
6.33	0	136.143
6.34	0	136.178
6.35	0	136.212
6.36	0	136.247
6.37	0	136.281
6.38	0	136.315
6.39	0	136.349
6.4	0	136.383
6.41	0	136.417
6.42	0	136.451
6.43	0	136.485
6.44	0	136.518
6.45	0	136.552
6.46	0	136.585
6.47	0	136.618
6.48	0	136.651
6.49	0	136.684
6.5	0	136.717
6.51	0	136.75
6.52	0	136.783
6.53	0	136.815
6.54	0	136.848
6.55	0	136.88
6.56	0	136.913
6.57	0	136.945
6.58	0	136.977
6.59	0	137.009
6.6	0	137.041
6.61	0	137.073
6.62	0	137.105
6.63	0	137.136
6.64	0	137.168
6.65	0	137.199
6.66	0	137.231
6.67	0	137.262
6.68	0	137.293
6.69	0	137.324
6.7	0	137.355
6.71	0	137.386
6.72	0	137.417
6.73	0	137.447
6.74	0	137.478
6.75	0	137.509
6.76	0	137.539
6.77	0	137.569
6.78	0	137.6
6.79	0	137.63
6.8	0	137.66
6.81	0	137.69
6.82	0	137.72
6.83	0	137.75
6.84	0	137.779
6.85	0	137.809
6.86	0	137.839
6.87	0	137.868
6.88	0	137.897
6.89	0	137.927
6.9	0	137.956
6.91	0	137.985
6.92	0	138.014
6.93	0	138.043
6.94	0	138.072
6.95	0	138.101
6.96	0	138.129
6.97	0	138.158
6.98	0	138.187
6.99	0	138.215
7	0	138.243
7.01	0	138.272
7.02	0	138.3
7.03	0	138.328
7.04	0	138.356
7.05	0	138.384
7.06	0	138.412
7.07	0	138.44
7.08	0	138.468
7.09	0	138.495
7.1	0	138.523
7.11	0	138.55
7.12	0	138.578
7.13	0	138.605
7.14	0	138.633
7.15	0	138.66
7.16	0	138.687
7.17	0	138.714
7.18	0	138.741
7.19	0	138.768
7.2	0	138.795
7.21	0	138.821
7.22	0	138.848
7.23	0	138.875
7.24	0	138.901
7.25	0	138.928
7.26	0	138.954
7.27	0	138.98
7.28	0	139.007
7.29	0	139.033
7.3	0	139.059
7.31	0	139.085
7.32	0	139.111
7.33	0	139.137
7.34	0	139.163
7.35	0	139.188
7.36	0	139.214
7.37	0	139.24
7.38	0	139.265
7.39	0	139.291
7.4	0	139.316
7.41	0	139.341
7.42	0	139.367
7.43	0	139.392
7.44	0	139.417
7.45	0	139.442
7.46	0	139.467
7.47	0	139.492
7.48	0	139.517
7.49	0	139.541
7.5	0	139.566
7.51	0	139.591
7.52	0	139.615
7.53	0	139.64
7.54	0	139.664
7.55	0	139.689
7.56	0	139.713
7.57	0	139.737
7.58	0	139.762
7.59	0	139.786
7.6	0	139.81
7.61	0	139.834
7.62	0	139.858
7.63	0	139.882
7.64	0	139.906
7.65	0	139.929
7.66	0	139.953
7.67	0	139.977
7.68	0	140
7.69	0	140.024
7.7	0	140.047
7.71	0	140.071
7.72	0	140.094
7.73	0	140.117
7.74	0	140.14
7.75	0	140.164
7.76	0	140.187
7.77	0	140.21
7.78	0	140.233
7.79	0	140.256
7.8	0	140.278
7.81	0	140.301
7.82	0	140.324
7.83	0	140.347
7.84	0	140.369
7.85	0	140.392
7.86	0	140.414
7.87	0	140.437
7.88	0	140.459
7.89	0	140.482
7.9	0	140.504
7.91	0	140.526
7.92	0	140.548
7.93	0	140.57
7.94	0	140.592
7.95	0	140.614
7.96	0	140.636
7.97	0	140.658
7.98	0	140.68
7.99	0	140.702
8	0	140.724
请按任意键继续. . . 
